kingdom,phylum,subphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,zoosection,zoosubsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,complex,taxon_name,description,occurrence_status,establishment_means,adding_user_login,first_observation,last_observation,url,created_at,updated_at,taxon_common_name
Animalia,Mollusca,,,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Sphaeriida,,,,,,Sphaerioidea,,Sphaeriidae,Sphaeriinae,,,,Sphaerium,,,,,Sphaerium patella,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522052,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Rocky Mountain Fingernailclam
Animalia,Mollusca,,,Bivalvia,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,Sphaeriida,,,,,,Sphaerioidea,,Sphaeriidae,Sphaeriinae,,,,Sphaerium,,,,,Sphaerium striatinum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522053,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Striated Fingernailclam
Plantae,Marchantiophyta,,,Marchantiopsida,,,,,Sphaerocarpales,,,,,,,,Sphaerocarpaceae,,,,,Sphaerocarpos,,,,,Sphaerocarpos texanus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522055,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Texas Balloonwort
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Sphagnum,,,,Sphagnum alaskense,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522057,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Acutifolia,Insulosa,,,Sphagnum aongstroemii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522058,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Aongstroem's Peat Moss
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Cuspidata,,,,Sphagnum balticum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522059,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Baltic Sphagnum
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Sphagnum,,,,Sphagnum centrale,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522060,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Subsecunda,,,,Sphagnum contortum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522061,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Twisted Bog-moss
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Subsecunda,,,,Sphagnum inundatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522062,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Lesser Cow-horn Bog-moss
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Cuspidata,,,,Sphagnum jensenii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522063,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Jensen's Sphagnum
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Acutifolia,Acutifolia,,,Sphagnum junghuhnianum pseudomolle,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522064,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Cuspidata,,,,Sphagnum majus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522065,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Greater Peatmoss
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Acutifolia,Acutifolia,,,Sphagnum quinquefarium,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522066,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Five-ranked Bogmoss
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Subsecunda,,,,Sphagnum subsecundum andrusii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522067,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Acutifolia,Acutifolia,,,Sphagnum subtile,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522068,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,
Plantae,Bryophyta,,,Sphagnopsida,,,,,Sphagnales,,,,,,,,Sphagnaceae,,,,,Sphagnum,Acutifolia,Polyclada,,,Sphagnum wulfianum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522069,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Wulf's Peatmoss
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Caelifera,Acrididea,,,,Acridoidea,,Acrididae,Oedipodinae,,Trimerotropini,,Spharagemon,,,,,Spharagemon campestris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522070,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Campestral Grasshopper
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Halictidae,Halictinae,,Halictini,,Sphecodes,,,,,Sphecodes prosphorus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522071,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Black-tipped Cuckoo Sweat Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Halictidae,Halictinae,,Halictini,,Sphecodes,,,,,Sphecodes solonis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522072,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Anastrophyllaceae,,,,,Sphenolobopsis,,,,,Sphenolobopsis pearsonii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522073,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Horsehair Threadwort
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Bombycoidea,,Sphingidae,Sphinginae,,Sphingini,Sphingina,Sphinx,,,,,Sphinx luscitiosa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522074,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Clemens' Sphinx
Animalia,Chordata,Vertebrata,,Aves,,,,,Piciformes,,,,,,,,Picidae,,,,,Sphyrapicus,,,,,Sphyrapicus thyroideus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522075,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Williamson's Sapsucker
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Rosales,,,,,,,,Rosaceae,Amygdaloideae,,Spiraeeae,,Spiraea,,,,,Spiraea splendens splendens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522076,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Rose Meadowsweet
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Asparagales,,,,,,,,Orchidaceae,Orchidoideae,,Cranichideae,Spiranthinae,Spiranthes,,,,,Spiranthes diluvialis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522077,2022-01-13 19:37:19 UTC,2022-01-13 19:37:19 UTC,Ute Ladies'-tresses
Animalia,Chordata,Vertebrata,,Actinopterygii,,,,,Osmeriformes,,,,,,,,Osmeridae,,,,,Spirinchus,,,,,Spirinchus thaleichthys,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522078,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Longfin Smelt
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Therevidae,Therevinae,,,,Spiriverpa,,,,,Spiriverpa albiceps,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522079,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Therevidae,Therevinae,,,,Spiriverpa,,,,,Spiriverpa cinerascens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522080,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Chordata,Vertebrata,,Aves,,,,,Passeriformes,,,,,,,,Passerellidae,,,,,Spizella,,,,,Spizella breweri breweri,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522081,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Splachnales,,,,,,,,Splachnaceae,,,,,Splachnum,,,,,Splachnum vasculosum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522082,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Poaceae,Chloridoideae,,Zoysieae,Sporobolinae,Sporobolus,,,,,Sporobolus airoides,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522083,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Alkali Sacaton
Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,,,Poales,,,,,,,,Poaceae,Chloridoideae,,Zoysieae,Sporobolinae,Sporobolus,,,,,Sporobolus rigidus rigidus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522084,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,prairie sandreed
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Lecanorales,,,,,,,,Squamarinaceae,,,,,Squamarina,,,,,Squamarina cartilaginea,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522085,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Lecanorales,,,,,,,,Squamarinaceae,,,,,Squamarina,,,,,Squamarina lentigera,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522086,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Mollusca,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Stylommatophora,Helicina,Arionoidei,,,,Arionoidea,,Arionidae,,,,,Staala,,,,,Staala gwaii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522087,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Haida Gwaii Slug
Animalia,Mollusca,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Hygrophila,,,,,,,Lymnaeoidea,,Lymnaeidae,Lymnaeinae,,,,Stagnicola,,,,,Stagnicola caperata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522088,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Wrinkled Marsh Snail
Animalia,Mollusca,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Hygrophila,,,,,,,Lymnaeoidea,,Lymnaeidae,Lymnaeinae,,,,Stagnicola,,,,,Stagnicola traski,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522089,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Widelip Pond Snail
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Larentiinae,,Stamnodini,,Stamnoctenis,,,,,Stamnoctenis pearsalli,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522090,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Larentiinae,,Stamnodini,,Stamnodes,,,,,Stamnodes blackmorei,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522091,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Larentiinae,,Stamnodini,,Stamnodes,,,,,Stamnodes marmorata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522092,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Larentiinae,,Stamnodini,,Stamnodes,,,,,Stamnodes topazata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522093,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Pottiales,,,,,,,,Pottiaceae,,,,,Stegonia,,,,,Stegonia latifolia,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522094,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Broad-leaved Stegonia Moss
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Nematocera,Culicomorpha,,,,Chironomoidea,,Simuliidae,,,,,Stegopterna,,,,,Stegopterna emergens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522095,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Emerging Black Fly
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Ensifera,Tettigoniidea,,,,Tettigonioidea,,Tettigoniidae,Tettigoniinae,,Platycleidini,,Steiroxys,,,,,Steiroxys strepens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522096,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Shield-backed Katydid
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Megachilidae,Megachilinae,,Anthidiini,,Stelis,Stelis,,,,Stelis montana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522097,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Montana Cuckoo Carder Bee
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Megachilidae,Megachilinae,,Anthidiini,,Stelis,,,,,Stelis permaculata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522098,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Sixteen-spotted Cuckoo Carder Bee
Animalia,Chordata,Vertebrata,,Actinopterygii,,,,,Salmoniformes,,,,,,,,Salmonidae,Coregoninae,,,,Stenodus,,,,,Stenodus leucichthys,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522099,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Beloribitsa
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Stenodynerus,,,,,Stenodynerus anormis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522100,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Stenodynerus,,,,,Stenodynerus blandoides,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522101,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Stenodynerus,,,,,Stenodynerus blandus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522102,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Stenodynerus,,,,,Stenodynerus cochisensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522103,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Stenodynerus,,,,,Stenodynerus kennicottianus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522104,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Stenodynerus,,,,,Stenodynerus lucidus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522105,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Stenodynerus,,,,,Stenodynerus valliceps,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522106,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Asilidae,Stenopogoninae,,Stenopogonini,,Stenopogon,,,,,Stenopogon bradleyi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522107,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Stercorariidae,,,,,Stercorarius,,,,,Stercorarius parasiticus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522108,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Parasitic Jaeger
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Lecanorales,,,,,,,,Stereocaulaceae,,,,,Stereocaulon,,,,,Stereocaulon arenarium,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522109,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Sandy Foam Lichen
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Lecanorales,,,,,,,,Stereocaulaceae,,,,,Stereocaulon,,,,,Stereocaulon capitellatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522110,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Adephaga,,,,,Caraboidea,,Carabidae,Pterostichinae,,Pterostichini,Pterostichina,Stereocerus,,,,,Stereocerus haematopus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522111,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Hypnales,,,,,,,,Stereodontaceae,,,,,Stereodon,,,,,Stereodon hamulosus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522112,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Hook-leaved Plait-moss
Plantae,Bryophyta,,,Bryopsida,,,,,Hypnales,,,,,,,,Stereodontaceae,,,,,Stereodon,,,,,Stereodon holmenii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522113,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Laridae,Sterninae,,,,Sterna,,,,,Sterna forsteri,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522114,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Forster's Tern
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Orthoptera,Caelifera,Acrididea,,,,Acridoidea,,Acrididae,Oedipodinae,,Parapleurini,,Stethophyma,,,,,Stethophyma lineatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522115,2022-01-13 19:37:20 UTC,2022-01-13 19:37:20 UTC,Striped Sedge Grasshopper
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Asilidae,Stichopogoninae,,Stichopogonini,,Stichopogon,,,,,Stichopogon fragilis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522116,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Peltigerales,,,,,,,,Lobariaceae,,,,,Sticta,,,,,Sticta arctica,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522117,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Arctic Moon Lichen
Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,,,Peltigerales,,,,,,,,Lobariaceae,,,,,Sticta,,,,,Sticta beauvoisii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522118,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,Tabanomorpha,,,,,Tabanidae,Pangoniinae,,,,Stonemyia,,,,,Stonemyia californica,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522119,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,Tabanomorpha,,,,,Tabanidae,Pangoniinae,,,,Stonemyia,,,,,Stonemyia fera,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522120,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Pottiales,,,,,,,,Pottiaceae,,,,,Streblotrichum,,,,,Streblotrichum convolutum gallinula,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522121,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Orthosiini,,Stretchia,,,,,Stretchia plusiaeformis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522122,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Chordata,Vertebrata,,Aves,,,,,Strigiformes,,,,,,,,Strigidae,,,,,Strix,,,,,Strix occidentalis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522123,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Spotted Owl
Animalia,Chordata,Vertebrata,,Aves,,,,,Strigiformes,,,,,,,,Strigidae,,,,,Strix,,,,,Strix occidentalis caurina,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522124,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Northern Spotted Owl
Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Senticaudata,Gammarida,Crangonyctidira,,,Crangonyctoidea,,Crangonyctidae,,,,,Stygobromus,,,,,Stygobromus quatsinensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522125,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Vancouver Island Cave Amphipod
Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,,,Anthoathecata,Filifera,,,,,,,Stylasteridae,,,,,Stylaster,,,,,Stylaster venustus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522126,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,,,Anthoathecata,Filifera,,,,,,,Stylasteridae,,,,,Stylaster,,,,,Stylaster verrillii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522127,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Odonata,Anisoptera,,,,,Gomphoidea,,Gomphidae,,,,,Stylurus,,,,,Stylurus olivaceus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522128,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Olive Clubtail
Animalia,Mollusca,,,Gastropoda,Heterobranchia,Euthyneura,Tectipleura,Eupulmonata,Stylommatophora,Helicina,Succineoidei,,,,Succineoidea,,Succineidae,Succineinae,,,,Succinea,,,,,Succinea strigata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522129,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Striate Ambersnail
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Xylenina,Sunira,,,,,Sunira bicolorago,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522130,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Bicolored Sallow
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Xylenini,Antitypina,Sutyna,,,,,Sutyna privata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522131,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Private Sallow
Animalia,Cnidaria,,,Anthozoa,Octocorallia,,,,Alcyonacea,Holaxonia,,,,,,,Plexauridae,,,,,Swiftia,,,,,Swiftia simplex,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522132,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Euarchontoglires,Lagomorpha,,,,,,,,Leporidae,,,,,Sylvilagus,,,,,Sylvilagus nuttallii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522133,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Mountain Cottontail
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Euarchontoglires,Lagomorpha,,,,,,,,Leporidae,,,,,Sylvilagus,,,,,Sylvilagus nuttallii nuttallii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522134,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Nuttall's Cottontail
